image_id,Mean_R,Mean_G,Mean_B,Std_R,Std_G,Std_B,Skew_R,Skew_G,Skew_B,Contrast_0,Correlation_0,Energy_0,Homogeneity_0,Contrast_45,Correlation_45,Energy_45,Homogeneity_45,Contrast_90,Correlation_90,Energy_90,Homogeneity_90,Contrast_135,Correlation_135,Energy_135,Homogeneity_135,Grade
fresh (15).jpg,115.01822176684881,44.66387295081967,47.23872495446266,93.93736358234383,42.88670643905506,40.83751618383034,0.0915035927701498,0.90818625693694,0.9477819024468134,432.35608126721763,0.8938906582570599,0.09607166997185601,0.3115448826866562,537.2755314637611,0.8683360240400859,0.08865156299014547,0.24750388640830784,513.4369666399176,0.8745279510230595,0.09118360840877515,0.25476682180810917,562.7895371241035,0.8620830448055593,0.08783990150150948,0.24631507100520988,0
fresh (16).jpg,114.08015482695811,44.15188524590164,46.97462204007286,93.63537943017316,42.913057942579535,41.11998207789802,0.11070147047349302,0.9362626201128763,0.9942506601797899,412.4602318640955,0.8991463610103289,0.09612052453969268,0.31458280784163256,510.256432416985,0.8754601186339793,0.0885578550378053,0.2510328604881545,491.94819213573317,0.8802221557079868,0.09055499853608558,0.25476594259942514,538.8775351697183,0.868473059009331,0.08761727139595665,0.24932338395400946,0
fresh (17).jpg,115.5366985428051,45.198196721311476,47.65172358834244,94.05658683273143,43.47060265826943,41.41109113539245,0.08720287333887483,0.9181985076103704,0.9825932432970599,431.7518526170799,0.896548384457548,0.09727797569393336,0.3147883392139431,533.606000055313,0.8723097278567077,0.08808670611667492,0.24901284165230395,510.53417172990953,0.8780473530564882,0.08976393153344292,0.25372618419238396,550.5940870623376,0.8682443535753918,0.0880001143543906,0.249257797971265,0
fresh (18).jpg,112.57308743169399,42.99126821493625,45.29096539162113,93.43557507284216,42.4494399115167,40.35226577036389,0.1272467865835138,0.9543200895845776,1.0370072177972403,398.0857116620754,0.9009049300124883,0.1128723359092715,0.33296653108918733,499.14020640890925,0.8759096123645508,0.10424072752456726,0.2659617948111982,478.14206351026036,0.881100121904744,0.10565905937000532,0.2701337063027323,517.7929319468261,0.8712711832895068,0.10349837229946444,0.2640608411696217,0
fresh (19).jpg,109.36181010928962,42.06075819672131,44.02167805100182,93.35066660429733,41.9489510450322,40.34252341342385,0.1879615777409259,0.9934508283691775,1.1016033346819878,482.0678076216714,0.8787337560902948,0.10391166208122232,0.3191928715965554,593.5081909028895,0.8508117385283781,0.0956049160388031,0.25385679033011505,558.0257709503611,0.8596204489985648,0.098826207835598,0.26004598903635706,601.5133257739183,0.848797753467158,0.09492660859993327,0.2517791409285974,0
fresh (2).jpg,78.11992431640626,29.32977376302083,16.032494303385416,107.76875677582062,51.55809458056266,39.99014121603375,0.7614920585432292,2.0379049587791265,3.375421161926288,678.4782182591618,0.8683488943972465,0.4982582227286661,0.5732176005654358,729.5615252947874,0.8586208413875543,0.4943483573689122,0.56240736670357,603.8240588235291,0.8827387993160112,0.4991643622712286,0.5779026965296977,772.1972462323408,0.8503586151818195,0.4940369787772519,0.5609795821907752,0
fresh (20).jpg,42.95219184027778,40.57495768229167,48.257213541666665,61.34523309299616,61.9529836313396,69.38060093791697,1.283874540554971,1.4050466648460107,1.2850751687489754,1585.5842461873663,0.8035852606644202,0.3128672138968411,0.43997564106342324,1751.5557137790945,0.7829974946535891,0.3060510651396337,0.4177059721855009,1380.0257036713306,0.8287416340519808,0.31708464780370715,0.44618123968211293,1795.986603781022,0.7774928941608156,0.30550293280740975,0.41769059042740253,0
fresh (21).jpg,112.36318761384335,44.314845173041896,46.13556693989071,92.45225875278123,42.006496136788826,40.0601638047553,0.16420810565445845,0.928857302369468,1.0411672854703695,441.84423094582195,0.8871893086790954,0.07982325594294043,0.30691198673803183,549.4032049154639,0.8597902507539261,0.07213658984353656,0.2317690518880606,529.352167832168,0.8648235014869157,0.07495223365206263,0.23713339718500615,566.7613437321387,0.8553587518954023,0.07141275537800476,0.23297802794927475,0
fresh (22).jpg,63.57129774305555,47.0304296875,46.34846462673611,74.92376635725236,58.56066651780709,56.94093801868139,0.9296599126586347,1.094753299957027,1.0977035398600317,1417.989006535949,0.7937295637268975,0.2863865764477203,0.3973011260036243,1454.9531520901578,0.7883920144605157,0.28253095506433173,0.37918142307658964,1088.5592438811195,0.8415474114682318,0.29373041562448327,0.4152040829370846,1513.511912006796,0.7798752445536297,0.28227680070240607,0.3798526812749409,0
fresh (23).jpg,66.27892903645834,54.47614149305556,59.433466796875,73.33612198194899,66.48269992666519,70.22104985280485,0.6904588009471271,0.9185662876232179,0.8208440805073987,1571.5122287581705,0.8278157695669974,0.25757864168144345,0.3816027564704638,1702.712835589571,0.8133383278587699,0.2536549840480791,0.36221021993739555,1232.1764707167843,0.8647837901500793,0.2635202880881785,0.39929240223143786,1685.7073650198793,0.8152025703227604,0.2532677440625582,0.3647357471209863,0
fresh (24).jpg,41.632641059027776,38.14588433159722,45.588040364583335,61.28648025809484,60.09262092392529,67.4200486715183,1.3396877125092426,1.4770199661444727,1.3386534782802284,1535.4883050108942,0.7991091357992467,0.33545964520752164,0.45404892042078915,1694.8308271746562,0.7782441331808038,0.32880173888293096,0.4344677865149132,1308.9964674388125,0.8284412712724917,0.34070892664154323,0.46128283778823104,1711.0722174305192,0.7761190694182204,0.3282707398522017,0.43472422645982384,0
fresh (25).jpg,59.08817816840278,42.54528211805555,41.33316840277778,75.449535994412,57.766960858297615,55.20274495407539,1.1375954428734545,1.4112501041496464,1.4153757271460399,1081.519843137256,0.8381453653510158,0.3155254328941621,0.4279900629453638,1198.4971300852883,0.8206652898642336,0.31049476326895714,0.4058477826047997,879.3275633741272,0.8682705058158066,0.3214464698196386,0.43813552541204387,1186.5541934467005,0.8224523471933556,0.3104974629858642,0.40746275425520745,0
fresh (26).jpg,57.61361002604167,44.604313151041666,44.03881076388889,71.68882739896344,61.57191437688031,60.69689286627809,0.91031194659944,1.1956323176337715,1.2067157255568575,1708.9409346405246,0.7755558832020485,0.31111130456438585,0.42367364095189275,1890.7547667729125,0.7516329793319386,0.30666628340579277,0.40720053653017063,1368.4865373688826,0.8199885814458034,0.3194462577008206,0.43464121244444665,1803.6686299276735,0.7630724979463275,0.3076865565043967,0.403293347155481,0
fresh (27).jpg,41.510498046875,39.691654730902776,47.647516276041664,59.885776659636115,60.907480446001834,68.73413180994613,1.3178168827047236,1.422526039094828,1.2911078651125247,1521.05557734205,0.805817076680135,0.3152649774163834,0.44243376618955993,1690.0612784802386,0.7842312072857696,0.3080668554911131,0.4188236902008194,1332.689786931819,0.8295754466688996,0.3192185526280967,0.44553631587838977,1739.0544331535366,0.7779762898045377,0.3069416555230486,0.41801324596264267,0
fresh (28).jpg,164.76911566840278,82.70600368923611,46.306126302083335,83.90329601630307,61.5034844702034,41.78853482224461,-1.1160486259471385,0.4245394721229824,1.231101755485519,585.7503333333341,0.9068655254469962,0.11140739194445459,0.2594953807205197,692.7234012977013,0.8899583520218003,0.10963724182567229,0.24637644945886994,555.9712073863642,0.9119917012099108,0.11455197297168397,0.2696704398683709,686.6100976777998,0.8909294726792875,0.10946088824113938,0.2405060563113881,0
fresh (29).jpg,49.43998697916667,37.97086480034722,37.85238064236111,70.49376381315562,60.295102815175376,59.746070203033504,1.1728685423650154,1.516917531351468,1.515842392712282,1782.1267734204812,0.7575381873756465,0.3745531490269148,0.47965070830255907,1908.816218192328,0.740311139529597,0.3700636883270069,0.4583025226322065,1332.922925043708,0.8183469905569143,0.38329835625765346,0.4921824744227915,1902.9433065970838,0.7411101319654729,0.370173901702647,0.46309113686055087,0
fresh (3).jpg,75.67015218098959,28.449912109375,15.77135009765625,106.88776694148827,51.11077125683819,39.9325297912711,0.8106852770481382,2.082104120091033,3.4090000086544956,638.4928975785335,0.8747444533175218,0.5156512137834895,0.5878141868422572,682.2080458677078,0.8663474261511869,0.5114738032342955,0.5787589263513537,556.8865637254897,0.8906614950291207,0.5167132674070481,0.5935102752950929,722.9358989913558,0.8583683610693786,0.5111343793779376,0.5769755987664048,0
fresh (30).jpg,162.65917100694443,80.82391710069444,45.765703125,84.60237092615465,61.582459606482914,42.489577137272455,-1.0702009240915904,0.4580561031881521,1.2879342007552241,660.3574204793038,0.8961225014581442,0.11973419211251862,0.26367501325975434,778.2001935167523,0.8776751990902549,0.11743653971963423,0.24875219148770283,609.7994383741265,0.9044503582065883,0.12258827503687973,0.2753039897231504,777.6646183954758,0.8777597525682885,0.11732939545733237,0.24219327919875674,0
